A,Gender,Age,04/10/2019 15:54:25,"[['', 'Male', 40.0, '']]"
A,Gender,Age,04/10/2019 15:54:39,"[['', 'Male', 21.0, '']]"
E,Gender,Age,04/10/2019 15:54:45,"[['', 'Male', 28.0, ''], ['', 'Male', 36.0, ''], ['', 'Male', 43.0, '']]"
E,Gender,Age,04/10/2019 15:55:06,"[['', 'Male', 27.0, ''], ['', 'Female', 30.0, ''], ['', 'Male', 29.0, '']]"
A,Gender,Age,04/10/2019 15:55:30,"[['', 'Male', 29.0, '']]"
E,Gender,Age,04/10/2019 15:55:36,"[['', 'Male', 29.0, ''], ['', 'Male', 30.0, ''], ['', 'Female', 10.0, '']]"
A,Gender,Age,04/10/2019 15:55:40,"[['', 'Male', 35.0, '']]"
A,Gender,Age,04/10/2019 15:55:45,"[['', 'Male', 37.0, '']]"
A,Gender,Age,04/10/2019 15:55:50,"[['', 'Male', 39.0, '']]"
B,Gender,Age,04/10/2019 15:56:01,"[['', 'Female', 33.0, ''], ['', 'Male', 28.0, '']]"
A,Gender,Age,04/10/2019 15:56:09,"[['', 'Male', 21.0, '']]"
A,Gender,Age,04/10/2019 15:56:16,"[['', 'Male', 39.0, '']]"
A,Gender,Age,04/10/2019 15:56:20,"[['', 'Male', 30.0, '']]"
E,Gender,Age,04/10/2019 15:56:25,"[['', 'Male', 29.0, ''], ['', 'Male', 17.0, ''], ['', 'Male', 25.0, '']]"
A,Gender,Age,04/10/2019 15:56:30,"[['', 'Male', 28.0, '']]"
E,Gender,Age,04/10/2019 15:56:35,"[['', 'Female', 39.0, ''], ['', 'Male', 16.0, ''], ['', 'Male', 35.0, '']]"
A,Gender,Age,04/10/2019 15:56:40,"[['', 'Male', 28.0, '']]"
A,Gender,Age,04/10/2019 15:56:45,"[['', 'Male', 29.0, '']]"
A,Gender,Age,04/10/2019 15:56:50,"[['', 'Male', 34.0, '']]"
A,Gender,Age,04/10/2019 15:56:55,"[['', 'Male', 34.0, '']]"
A,Gender,Age,04/10/2019 15:57:00,"[['', 'Male', 34.0, '']]"
C,Gender,Age,04/10/2019 15:57:05,"[['', 'Male', 51.0, '']]"
A,Gender,Age,04/10/2019 15:57:11,"[['', 'Male', 30.0, '']]"
